IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
8.219.210.214	2053	0	TRUE	SIN	Asia Pacific	Singapore	63	0.02
47.74.53.112	2096	0	TRUE	NRT	Asia Pacific	Tokyo	100	0.02
47.245.39.116	2053	0	TRUE	NRT	Asia Pacific	Tokyo	247	0.02
47.245.59.167	2083	0	TRUE	NRT	Asia Pacific	Tokyo	75	0.02
47.245.52.197	8443	0	TRUE	NRT	Asia Pacific	Tokyo	116	0.02
47.245.55.202	8443	0	TRUE	NRT	Asia Pacific	Tokyo	110	0.02
8.219.239.79	2087	0	TRUE	SIN	Asia Pacific	Singapore	44	0.02
8.222.199.55	2087	0	TRUE	SIN	Asia Pacific	Singapore	64	0.02
47.245.14.74	8443	0	TRUE	NRT	Asia Pacific	Tokyo	157	0.02
8.222.156.205	2053	0	TRUE	SIN	Asia Pacific	Singapore	49	0.02
47.245.12.189	2087	0	TRUE	NRT	Asia Pacific	Tokyo	142	0.02
47.74.43.143	2096	0	TRUE	NRT	Asia Pacific	Tokyo	92	0.02
8.222.199.55	8443	0	TRUE	SIN	Asia Pacific	Singapore	61	0.02
8.222.156.205	2096	0	TRUE	SIN	Asia Pacific	Singapore	75	0.02
8.219.200.178	2096	0	TRUE	SIN	Asia Pacific	Singapore	103	0.02
8.222.212.255	2053	0	TRUE	SIN	Asia Pacific	Singapore	32	0.02
8.219.208.104	2053	0	TRUE	SIN	Asia Pacific	Singapore	64	0.02
8.219.199.70	2096	0	TRUE	SIN	Asia Pacific	Singapore	177	0.01
47.74.54.182	2053	0	TRUE	NRT	Asia Pacific	Tokyo	74	0.01
8.222.156.205	2087	0	TRUE	SIN	Asia Pacific	Singapore	49	0.01
8.219.208.104	2083	0	TRUE	SIN	Asia Pacific	Singapore	97	0.01
8.222.212.255	8443	0	TRUE	SIN	Asia Pacific	Singapore	36	0.01
47.245.59.167	2053	0	TRUE	NRT	Asia Pacific	Tokyo	78	0.01
8.210.21.65	80	80	FALSE	HKG	Asia Pacific	Hong Kong	61	0.01
47.74.38.233	2096	0	TRUE	NRT	Asia Pacific	Tokyo	72	0.01
8.222.199.55	2053	0	TRUE	SIN	Asia Pacific	Singapore	46	0.01
47.245.39.116	2096	0	TRUE	NRT	Asia Pacific	Tokyo	238	0.01
8.222.212.255	2053	0	TRUE	SIN	Asia Pacific	Singapore	65	0.01
47.52.153.106	80	0	FALSE	SLC	North America	Salt Lake City	34	0.01
8.219.200.178	2083	0	TRUE	SIN	Asia Pacific	Singapore	145	0.01
47.74.6.157	8443	0	TRUE	NRT	Asia Pacific	Tokyo	161	0.01
8.219.239.79	2083	0	TRUE	SIN	Asia Pacific	Singapore	140	0.01
8.219.200.178	8443	0	TRUE	SIN	Asia Pacific	Singapore	108	0.01
8.219.200.178	2096	0	TRUE	SIN	Asia Pacific	Singapore	158	0.01
8.219.193.97	8443	0	TRUE	SIN	Asia Pacific	Singapore	104	0.01
8.219.199.70	2083	0	TRUE	SIN	Asia Pacific	Singapore	78	0.01
8.219.200.178	2053	0	TRUE	SIN	Asia Pacific	Singapore	122	0.01
8.219.193.97	8443	0	TRUE	SIN	Asia Pacific	Singapore	109	0.01
8.219.210.214	8443	0	TRUE	SIN	Asia Pacific	Singapore	74	0.01
8.219.208.104	2052	0	FALSE	SIN	Asia Pacific	Singapore	24	0.01
8.219.239.79	2096	0	TRUE	SIN	Asia Pacific	Singapore	166	0.01
47.245.52.197	2087	0	TRUE	NRT	Asia Pacific	Tokyo	75	0.01
8.219.239.79	2053	0	TRUE	SIN	Asia Pacific	Singapore	84	0.01
8.219.210.214	8443	0	TRUE	SIN	Asia Pacific	Singapore	68	0.01
8.219.210.214	2083	0	TRUE	SIN	Asia Pacific	Singapore	106	0.01
8.219.200.178	2053	0	TRUE	SIN	Asia Pacific	Singapore	157	0.01
8.219.200.178	2087	0	TRUE	SIN	Asia Pacific	Singapore	123	0.01
8.210.9.129	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	47	0.01
8.219.208.104	2053	0	TRUE	SIN	Asia Pacific	Singapore	179	0.01
47.57.9.17	80	0	FALSE	HKG	Asia Pacific	Hong Kong	38	0.01
47.57.9.17	80	0	FALSE	HKG	Asia Pacific	Hong Kong	42	0.01
8.212.27.208	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	51	0
8.212.26.41	2052	0	FALSE	HKG	Asia Pacific	Hong Kong	79	0
8.212.27.208	8880	0	FALSE	HKG	Asia Pacific	Hong Kong	42	0
8.212.26.41	8880	0	FALSE	HKG	Asia Pacific	Hong Kong	40	0
8.212.27.208	2052	0	FALSE	HKG	Asia Pacific	Hong Kong	78	0
8.212.26.41	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	40	0
8.212.26.72	8880	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0
8.212.26.72	2052	0	FALSE	HKG	Asia Pacific	Hong Kong	98	0
8.212.27.208	2052	0	FALSE	HKG	Asia Pacific	Hong Kong	56	0
8.212.26.72	8880	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0
8.212.26.72	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	39	0
8.212.27.208	8880	0	FALSE	HKG	Asia Pacific	Hong Kong	43	0
8.212.26.72	2052	0	FALSE	HKG	Asia Pacific	Hong Kong	41	0
8.212.26.41	8880	0	FALSE	HKG	Asia Pacific	Hong Kong	36	0
8.212.26.41	2052	0	FALSE	HKG	Asia Pacific	Hong Kong	32	0
8.212.26.72	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	32	0
8.212.27.208	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	44	0
8.212.26.41	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	43	0
8.217.157.57	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	36	0
47.236.235.61	8080	0	FALSE	SIN	Asia Pacific	Singapore	14	0
8.210.1.224	80	0	FALSE	HKG	Asia Pacific	Hong Kong	72	0
47.242.147.215	80	0	FALSE	HKG	Asia Pacific	Hong Kong	38	0
8.217.150.123	2082	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0
8.210.1.224	80	0	FALSE	HKG	Asia Pacific	Hong Kong	33	0
8.210.92.53	80	0	FALSE	HKG	Asia Pacific	Hong Kong	39	0
47.236.235.61	8080	0	FALSE	SIN	Asia Pacific	Singapore	19	0
47.242.2.93	80	0	FALSE	HKG	Asia Pacific	Hong Kong	54	0
47.243.121.130	80	0	FALSE	HKG	Asia Pacific	Hong Kong	44	0
8.210.15.205	80	0	FALSE	HKG	Asia Pacific	Hong Kong	49	0
8.212.10.84	80	0	FALSE	HKG	Asia Pacific	Hong Kong	39	0
8.216.129.236	80	0	FALSE	SIN	Asia Pacific	Singapore	5	0
47.241.236.146	8080	0	FALSE	SIN	Asia Pacific	Singapore	15	0
8.216.129.236	80	0	FALSE	SIN	Asia Pacific	Singapore	15	0
47.251.39.163	80	0	FALSE	SJC	North America	San Jose	180	0
47.251.58.176	80	0	FALSE	SJC	North America	San Jose	176	0
8.216.129.199	80	0	FALSE	SIN	Asia Pacific	Singapore	11	0
47.241.108.243	80	0	FALSE	SIN	Asia Pacific	Singapore	17	0
8.216.129.199	80	0	FALSE	SIN	Asia Pacific	Singapore	34	0
8.216.129.133	80	0	FALSE	SIN	Asia Pacific	Singapore	17	0
47.74.39.193	80	0	FALSE	NRT	Asia Pacific	Tokyo	73	0
47.88.10.230	80	0	FALSE	SJC	North America	San Jose	193	0
8.216.129.133	80	0	FALSE	SIN	Asia Pacific	Singapore	35	0
47.88.31.196	80	0	FALSE	SJC	North America	San Jose	177	0
47.251.18.161	80	0	FALSE	SJC	North America	San Jose	174	0
8.209.240.182	80	0	FALSE	NRT	Asia Pacific	Tokyo	76	0
8.209.241.207	8080	0	FALSE	NRT	Asia Pacific	Tokyo	71	0
47.89.218.27	80	0	FALSE	SJC	North America	San Jose	172	0
47.89.218.27	80	0	FALSE	SJC	North America	San Jose	175	0
47.88.46.210	80	0	FALSE	SJC	North America	San Jose	168	0
8.217.3.165	2082	0	FALSE	HKG	Asia Pacific	Hong Kong	47	0
47.254.28.51	80	0	FALSE	SJC	North America	San Jose	174	0
47.88.93.190	80	0	FALSE	SJC	North America	San Jose	173	0
47.89.233.134	8080	0	FALSE	SJC	North America	San Jose	176	0
8.222.152.169	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
47.88.2.156	80	0	FALSE	SJC	North America	San Jose	175	0
8.219.243.162	80	0	FALSE	SIN	Asia Pacific	Singapore	10	0
8.209.246.241	80	0	FALSE	NRT	Asia Pacific	Tokyo	70	0
47.89.246.89	80	0	FALSE	SJC	North America	San Jose	179	0
198.11.175.2	80	0	FALSE	SJC	North America	San Jose	198	0
47.251.57.109	80	0	FALSE	SJC	North America	San Jose	169	0
8.211.168.133	80	0	FALSE	NRT	Asia Pacific	Tokyo	71	0
47.241.79.232	80	0	FALSE	SIN	Asia Pacific	Singapore	40	0
47.74.9.5	80	0	FALSE	NRT	Asia Pacific	Tokyo	74	0
47.236.120.78	80	0	FALSE	SIN	Asia Pacific	Singapore	22	0
47.251.5.99	80	0	FALSE	SJC	North America	San Jose	177	0
47.251.50.238	80	0	FALSE	SJC	North America	San Jose	177	0
47.251.50.66	80	0	FALSE	SJC	North America	San Jose	172	0
47.89.233.134	8080	0	FALSE	SJC	North America	San Jose	177	0
47.251.58.176	80	0	FALSE	SJC	North America	San Jose	173	0
8.222.228.67	80	0	FALSE	SIN	Asia Pacific	Singapore	11	0
47.251.7.248	80	0	FALSE	SJC	North America	San Jose	173	0
47.251.9.44	80	0	FALSE	SJC	North America	San Jose	183	0
8.211.168.133	80	0	FALSE	NRT	Asia Pacific	Tokyo	71	0
8.213.137.133	80	0	FALSE	ICN	Asia Pacific	Seoul	64	0
8.213.136.154	80	0	FALSE	ICN	Asia Pacific	Seoul	65	0
47.251.62.49	80	0	FALSE	SJC	North America	San Jose	184	0
47.236.13.101	80	0	FALSE	SIN	Asia Pacific	Singapore	17	0
47.88.85.205	80	0	FALSE	SJC	North America	San Jose	177	0
8.218.229.119	80	0	FALSE	HKG	Asia Pacific	Hong Kong	78	0
149.129.85.67	80	0	FALSE	HKG	Asia Pacific	Hong Kong	46	0
47.251.50.238	80	0	FALSE	SJC	North America	San Jose	176	0
8.213.144.82	80	0	FALSE	ICN	Asia Pacific	Seoul	65	0
47.243.51.104	80	0	FALSE	HKG	Asia Pacific	Hong Kong	45	0
47.243.51.104	80	0	FALSE	HKG	Asia Pacific	Hong Kong	60	0
8.213.156.108	80	0	FALSE	ICN	Asia Pacific	Seoul	66	0
47.240.11.186	80	0	FALSE	HKG	Asia Pacific	Hong Kong	43	0
149.129.85.67	80	0	FALSE	HKG	Asia Pacific	Hong Kong	49	0
8.219.211.85	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
47.88.14.5	80	0	FALSE	SJC	North America	San Jose	177	0
8.213.132.108	8080	0	FALSE	ICN	Asia Pacific	Seoul	66	0
47.242.126.93	80	0	FALSE	HKG	Asia Pacific	Hong Kong	70	0
47.251.9.44	80	0	FALSE	SJC	North America	San Jose	175	0
47.76.57.240	80	0	FALSE	HKG	Asia Pacific	Hong Kong	36	0
47.251.48.50	80	0	FALSE	SJC	North America	San Jose	176	0
47.251.37.209	80	0	FALSE	SJC	North America	San Jose	173	0
47.89.251.204	80	0	FALSE	SJC	North America	San Jose	180	0
47.243.201.231	80	0	FALSE	HKG	Asia Pacific	Hong Kong	51	0
47.76.181.10	80	0	FALSE	HKG	Asia Pacific	Hong Kong	34	0
47.242.226.197	80	0	FALSE	HKG	Asia Pacific	Hong Kong	42	0
149.129.85.67	80	0	FALSE	HKG	Asia Pacific	Hong Kong	78	0
47.251.46.13	80	0	FALSE	SJC	North America	San Jose	180	0
8.222.228.76	80	0	FALSE	SIN	Asia Pacific	Singapore	4	0
47.89.209.125	80	0	FALSE	SJC	North America	San Jose	173	0
8.222.248.181	80	0	FALSE	SIN	Asia Pacific	Singapore	15	0
8.219.243.162	80	0	FALSE	SIN	Asia Pacific	Singapore	6	0
47.245.26.58	80	0	FALSE	NRT	Asia Pacific	Tokyo	70	0
8.222.253.196	80	0	FALSE	SIN	Asia Pacific	Singapore	4	0
8.222.228.76	80	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.222.228.67	80	0	FALSE	SIN	Asia Pacific	Singapore	12	0
47.89.209.125	80	0	FALSE	SJC	North America	San Jose	179	0
8.219.197.243	80	0	FALSE	SIN	Asia Pacific	Singapore	2	0
47.251.48.219	80	0	FALSE	SJC	North America	San Jose	170	0
8.219.197.243	80	0	FALSE	SIN	Asia Pacific	Singapore	27	0
8.222.214.189	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
47.89.137.209	80	0	FALSE	IAD	North America	Ashburn	241	0
47.245.29.10	80	0	FALSE	NRT	Asia Pacific	Tokyo	74	0
8.222.253.196	80	0	FALSE	SIN	Asia Pacific	Singapore	5	0
47.252.30.247	80	0	FALSE	IAD	North America	Ashburn	243	0
8.218.44.118	80	0	FALSE	HKG	Asia Pacific	Hong Kong	40	0
47.251.48.219	80	0	FALSE	SJC	North America	San Jose	174	0
8.219.222.57	80	0	FALSE	SIN	Asia Pacific	Singapore	19	0
47.89.158.74	80	0	FALSE	IAD	North America	Ashburn	232	0
47.253.85.248	80	0	FALSE	IAD	North America	Ashburn	230	0
47.90.183.200	80	0	FALSE	IAD	North America	Ashburn	245	0
47.243.201.231	80	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0
47.252.0.199	80	0	FALSE	IAD	North America	Ashburn	245	0
47.253.92.36	80	0	FALSE	IAD	North America	Ashburn	238	0
47.253.92.36	80	0	FALSE	IAD	North America	Ashburn	243	0
47.89.137.209	80	0	FALSE	IAD	North America	Ashburn	255	0
47.253.58.67	80	0	FALSE	IAD	North America	Ashburn	242	0
47.253.49.99	80	0	FALSE	IAD	North America	Ashburn	263	0
47.252.30.247	80	0	FALSE	IAD	North America	Ashburn	239	0
47.253.58.67	80	0	FALSE	IAD	North America	Ashburn	240	0
47.253.90.104	80	0	FALSE	IAD	North America	Ashburn	265	0
47.90.165.243	80	0	FALSE	IAD	North America	Ashburn	245	0
47.251.50.35	80	0	FALSE	SJC	North America	San Jose	170	0
47.90.221.1	80	0	FALSE	IAD	North America	Ashburn	246	0
47.89.157.230	80	0	FALSE	IAD	North America	Ashburn	240	0
47.253.90.104	80	0	FALSE	IAD	North America	Ashburn	240	0
47.253.91.65	80	0	FALSE	IAD	North America	Ashburn	243	0
47.89.158.74	80	0	FALSE	IAD	North America	Ashburn	238	0
47.253.62.206	80	0	FALSE	IAD	North America	Ashburn	248	0
47.253.62.206	80	0	FALSE	IAD	North America	Ashburn	238	0
47.253.98.133	80	0	FALSE	IAD	North America	Ashburn	238	0
47.252.40.36	80	0	FALSE	IAD	North America	Ashburn	243	0
47.253.94.26	80	0	FALSE	IAD	North America	Ashburn	257	0
47.253.90.37	80	0	FALSE	IAD	North America	Ashburn	245	0
47.253.90.37	80	0	FALSE	IAD	North America	Ashburn	242	0
47.253.98.133	80	0	FALSE	IAD	North America	Ashburn	260	0
147.139.8.125	80	0	FALSE	BOM	Asia Pacific	Mumbai	58	0
47.252.45.233	80	0	FALSE	IAD	North America	Ashburn	242	0
47.90.179.105	80	0	FALSE	IAD	North America	Ashburn	239	0
47.253.94.26	80	0	FALSE	IAD	North America	Ashburn	254	0
47.253.49.99	80	0	FALSE	IAD	North America	Ashburn	241	0
47.252.0.199	80	0	FALSE	IAD	North America	Ashburn	247	0
47.253.91.65	80	0	FALSE	IAD	North America	Ashburn	257	0
47.253.83.18	8080	0	FALSE	IAD	North America	Ashburn	237	0
47.236.130.3	80	0	FALSE	SIN	Asia Pacific	Singapore	184	0
47.253.85.248	80	0	FALSE	IAD	North America	Ashburn	230	0
147.139.8.125	80	0	FALSE	DEL	Asia Pacific	New Delhi	69	0
47.90.179.105	80	0	FALSE	IAD	North America	Ashburn	247	0
8.219.222.57	80	0	FALSE	SIN	Asia Pacific	Singapore	14	0
47.253.83.18	8080	0	FALSE	IAD	North America	Ashburn	241	0
47.90.223.7	80	0	FALSE	IAD	North America	Ashburn	244	0
8.213.147.111	80	0	FALSE	ICN	Asia Pacific	Seoul	65	0
8.222.204.136	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
139.95.1.216	80	0	FALSE	HKG	Asia Pacific	Hong Kong	31	0
8.222.204.136	80	0	FALSE	SIN	Asia Pacific	Singapore	7	0
8.222.248.181	80	0	FALSE	SIN	Asia Pacific	Singapore	6	0
8.217.245.75	80	0	FALSE	HKG	Asia Pacific	Hong Kong	32	0
47.240.76.200	80	0	FALSE	HKG	Asia Pacific	Hong Kong	40	0
149.129.63.121	8080	0	FALSE	SIN	Asia Pacific	Singapore	18	0
47.240.76.200	80	0	FALSE	HKG	Asia Pacific	Hong Kong	72	0
8.222.197.177	80	0	FALSE	SIN	Asia Pacific	Singapore	11	0
8.212.27.208	2095	0	FALSE	HKG	Asia Pacific	Hong Kong	39	0
8.212.26.72	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	51	0
8.212.27.208	2095	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0
8.222.137.147	80	0	FALSE	SIN	Asia Pacific	Singapore	20	0
8.212.26.72	2095	0	FALSE	HKG	Asia Pacific	Hong Kong	41	0
8.212.26.72	2095	0	FALSE	HKG	Asia Pacific	Hong Kong	319	0
8.212.26.41	2095	0	FALSE	HKG	Asia Pacific	Hong Kong	39	0
8.212.26.41	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	38	0
8.217.157.57	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	70	0
8.212.27.208	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	34	0
8.212.27.208	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0
8.222.191.81	80	0	FALSE	SIN	Asia Pacific	Singapore	7	0
8.212.26.41	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	43	0
47.242.32.45	80	0	FALSE	HKG	Asia Pacific	Hong Kong	43	0
8.212.26.72	2086	0	FALSE	HKG	Asia Pacific	Hong Kong	44	0
8.212.26.41	2095	0	FALSE	HKG	Asia Pacific	Hong Kong	36	0
149.129.63.121	8080	0	FALSE	SIN	Asia Pacific	Singapore	22	0
47.242.224.156	80	0	FALSE	HKG	Asia Pacific	Hong Kong	45	0
8.219.211.85	80	0	FALSE	SIN	Asia Pacific	Singapore	20	0
47.242.224.156	80	0	FALSE	HKG	Asia Pacific	Hong Kong	37	0
8.212.10.84	80	0	FALSE	HKG	Asia Pacific	Hong Kong	61	0
47.243.179.149	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	49	0
47.243.190.91	80	0	FALSE	HKG	Asia Pacific	Hong Kong	32	0
8.219.185.32	80	0	FALSE	SIN	Asia Pacific	Singapore	8	0
8.222.17.38	80	0	FALSE	NRT	Asia Pacific	Tokyo	54	0
8.222.156.206	443	443	TRUE	SIN	Asia Pacific	Singapore	1	0
8.219.54.203	443	443	TRUE	SIN	Asia Pacific	Singapore	1	0
8.219.54.203	443	0	TRUE	SIN	Asia Pacific	Singapore	1	0
8.219.61.52	443	0	TRUE	SIN	Asia Pacific	Singapore	1	0
8.219.82.35	2086	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.3.53	80	80	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.60.54	2053	2053	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.83.201	80	80	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.175.127	2052	2052	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.55.31	8443	8443	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.53.222	8443	8443	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.13.143	443	443	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.60.54	2082	2082	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.84.102	80	80	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.12.152	443	443	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.167.65	2095	2095	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.60.54	8880	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.60.68	2096	2096	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.84.214	8880	8880	FALSE	SIN	Asia Pacific	Singapore	2	0
8.222.137.178	2087	2087	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.83.201	2086	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.12.152	2086	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.152.195	2087	0	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.5.10	2095	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.153.44	2087	2087	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.55.31	2083	2083	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.170.223	8880	8880	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.100.155	443	443	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.60.54	2052	2052	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.161.129	2086	2086	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.82.35	2095	2095	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.55.31	8080	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.83.201	2087	2087	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.60.68	2053	2053	TRUE	SIN	Asia Pacific	Singapore	2	0
8.222.136.196	8443	0	TRUE	SIN	Asia Pacific	Singapore	2	0
8.219.93.5	2052	2052	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.60.68	8880	8880	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.83.201	2086	2086	FALSE	SIN	Asia Pacific	Singapore	2	0
8.222.159.252	2083	0	TRUE	SIN	Asia Pacific	Singapore	2	0
47.236.19.51	8080	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.84.102	2086	2086	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.170.180	2086	0	FALSE	SIN	Asia Pacific	Singapore	2	0
8.219.174.142	80	80	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.3.53	2095	2095	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.167.65	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.55.31	2086	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.134.63	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.58.64	80	80	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.61.52	80	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.112.75	2095	2095	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.4.122	2095	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.51.211	2083	2083	TRUE	SIN	Asia Pacific	Singapore	3	0
8.222.217.39	80	80	FALSE	SIN	Asia Pacific	Singapore	3	0
47.236.79.77	8080	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.151.193	8080	8080	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.174.213	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.140.63	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.124.227	2052	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.60.68	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.128.131	2083	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.51.211	443	443	TRUE	SIN	Asia Pacific	Singapore	3	0
8.222.164.209	2096	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.110.88	2095	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.172.128	2086	2086	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.173.195	8080	8080	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.60.130	2087	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.110.88	2052	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.156.148	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.159.232	80	80	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.140.63	2086	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.137.50	2086	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.140.87	2087	2087	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.123.11	2086	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.175.78	2083	2083	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.73.21	2086	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.182.10	2083	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.0.162	2052	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.60.130	2086	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.82.177	8080	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.58.64	8880	8880	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.121.87	2086	2086	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.6.157	80	80	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.93.85	2096	2096	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.53.222	2087	2087	TRUE	SIN	Asia Pacific	Singapore	3	0
8.222.129.32	2083	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.87.34	8443	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.222.253.235	8880	8880	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.170.232	2082	2082	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.97.179	2095	2095	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.221.90	8080	8080	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.154.50	2087	0	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.60.68	443	443	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.179.34	8443	8443	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.61.52	2086	2086	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.104.242	8080	0	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.159.232	2052	2052	FALSE	SIN	Asia Pacific	Singapore	3	0
8.219.159.232	2082	2082	FALSE	SIN	Asia Pacific	Singapore	3	0
8.222.187.107	8443	8443	TRUE	SIN	Asia Pacific	Singapore	3	0
8.219.6.157	2083	2083	TRUE	SIN	Asia Pacific	Singapore	3	0
8.222.147.203	2053	0	TRUE	SIN	Asia Pacific	Singapore	4	0
8.219.115.215	2052	2052	FALSE	SIN	Asia Pacific	Singapore	4	0
8.219.60.130	2053	0	TRUE	SIN	Asia Pacific	Singapore	4	0
8.222.167.8	2083	0	TRUE	SIN	Asia Pacific	Singapore	4	0
8.222.164.209	2087	0	TRUE	SIN	Asia Pacific	Singapore	4	0
8.219.185.191	80	80	FALSE	SIN	Asia Pacific	Singapore	4	0
8.219.154.107	2086	2086	FALSE	SIN	Asia Pacific	Singapore	4	0
8.219.178.9	2095	2095	FALSE	SIN	Asia Pacific	Singapore	4	0
8.219.174.213	80	80	FALSE	SIN	Asia Pacific	Singapore	4	0
8.219.172.128	8880	8880	FALSE	SIN	Asia Pacific	Singapore	4	0
8.219.106.156	2082	2082	FALSE	SIN	Asia Pacific	Singapore	4	0
8.222.150.197	2087	2087	TRUE	SIN	Asia Pacific	Singapore	4	0
8.222.164.44	2087	2087	TRUE	SIN	Asia Pacific	Singapore	4	0
